materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro,criterios_participacion,escala_calificacion
Música,8,3,5,PARTICIPACION 1,Participación en Música - Segundo Trimestre 2022,2.5,2022-06-08,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,8,3,5,PARTICIPACION 2,Participación en Música - Segundo Trimestre 2022,2.5,2022-05-29,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,8,3,5,PARTICIPACION 3,Participación en Música - Segundo Trimestre 2022,2.5,2022-06-30,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,8,3,5,PARTICIPACION 4,Participación en Música - Segundo Trimestre 2022,2.5,2022-05-28,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,8,3,6,PARTICIPACION 1,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-17,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,8,3,6,PARTICIPACION 2,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-07,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,8,3,6,PARTICIPACION 3,Participación en Música - Tercer Trimestre 2022,2.5,2022-10-18,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,8,3,6,PARTICIPACION 4,Participación en Música - Tercer Trimestre 2022,2.5,2022-10-21,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,9,3,4,PARTICIPACION 1,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-02-17,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,9,3,4,PARTICIPACION 2,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-02-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,9,3,4,PARTICIPACION 3,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-07,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,9,3,4,PARTICIPACION 4,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-04-09,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Matemáticas,9,3,5,PARTICIPACION 1,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-07-02,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,9,3,5,PARTICIPACION 2,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-05-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,9,3,5,PARTICIPACION 3,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,9,3,5,PARTICIPACION 4,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-18,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,9,3,6,PARTICIPACION 1,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-25,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,9,3,6,PARTICIPACION 2,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-09-26,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,9,3,6,PARTICIPACION 3,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-31,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,9,3,6,PARTICIPACION 4,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-09-19,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,9,3,4,PARTICIPACION 1,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-15,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,9,3,4,PARTICIPACION 2,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-24,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Lenguaje,9,3,4,PARTICIPACION 3,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-04-08,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,9,3,4,PARTICIPACION 4,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-02-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,9,3,5,PARTICIPACION 1,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-05-25,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,9,3,5,PARTICIPACION 2,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-07-25,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,9,3,5,PARTICIPACION 3,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-08-25,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,9,3,5,PARTICIPACION 4,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-07-19,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,9,3,6,PARTICIPACION 1,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-12-10,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,9,3,6,PARTICIPACION 2,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-10-28,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,9,3,6,PARTICIPACION 3,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-11-18,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,9,3,6,PARTICIPACION 4,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-10-04,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,9,3,4,PARTICIPACION 1,Participación en Física - Primer Trimestre 2022,2.5,2022-04-06,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,9,3,4,PARTICIPACION 2,Participación en Física - Primer Trimestre 2022,2.5,2022-03-02,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Física,9,3,4,PARTICIPACION 3,Participación en Física - Primer Trimestre 2022,2.5,2022-04-07,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Física,9,3,4,PARTICIPACION 4,Participación en Física - Primer Trimestre 2022,2.5,2022-04-07,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,9,3,5,PARTICIPACION 1,Participación en Física - Segundo Trimestre 2022,2.5,2022-07-27,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,9,3,5,PARTICIPACION 2,Participación en Física - Segundo Trimestre 2022,2.5,2022-05-04,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Física,9,3,5,PARTICIPACION 3,Participación en Física - Segundo Trimestre 2022,2.5,2022-08-07,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,9,3,5,PARTICIPACION 4,Participación en Física - Segundo Trimestre 2022,2.5,2022-05-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,9,3,6,PARTICIPACION 1,Participación en Física - Tercer Trimestre 2022,2.5,2022-10-22,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,9,3,6,PARTICIPACION 2,Participación en Física - Tercer Trimestre 2022,2.5,2022-09-21,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,9,3,6,PARTICIPACION 3,Participación en Física - Tercer Trimestre 2022,2.5,2022-10-31,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,9,3,6,PARTICIPACION 4,Participación en Física - Tercer Trimestre 2022,2.5,2022-10-27,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,9,3,4,PARTICIPACION 1,Participación en Química - Primer Trimestre 2022,2.5,2022-03-19,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,9,3,4,PARTICIPACION 2,Participación en Química - Primer Trimestre 2022,2.5,2022-04-26,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,9,3,4,PARTICIPACION 3,Participación en Química - Primer Trimestre 2022,2.5,2022-04-08,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,9,3,4,PARTICIPACION 4,Participación en Química - Primer Trimestre 2022,2.5,2022-04-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,9,3,5,PARTICIPACION 1,Participación en Química - Segundo Trimestre 2022,2.5,2022-07-29,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,9,3,5,PARTICIPACION 2,Participación en Química - Segundo Trimestre 2022,2.5,2022-07-17,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,9,3,5,PARTICIPACION 3,Participación en Química - Segundo Trimestre 2022,2.5,2022-08-09,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,9,3,5,PARTICIPACION 4,Participación en Química - Segundo Trimestre 2022,2.5,2022-08-06,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,9,3,6,PARTICIPACION 1,Participación en Química - Tercer Trimestre 2022,2.5,2022-11-09,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,9,3,6,PARTICIPACION 2,Participación en Química - Tercer Trimestre 2022,2.5,2022-09-05,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Química,9,3,6,PARTICIPACION 3,Participación en Química - Tercer Trimestre 2022,2.5,2022-11-01,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Química,9,3,6,PARTICIPACION 4,Participación en Química - Tercer Trimestre 2022,2.5,2022-09-06,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,9,3,4,PARTICIPACION 1,Participación en Biología - Primer Trimestre 2022,2.5,2022-02-03,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Biología,9,3,4,PARTICIPACION 2,Participación en Biología - Primer Trimestre 2022,2.5,2022-02-04,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,9,3,4,PARTICIPACION 3,Participación en Biología - Primer Trimestre 2022,2.5,2022-02-06,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,9,3,4,PARTICIPACION 4,Participación en Biología - Primer Trimestre 2022,2.5,2022-02-18,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,9,3,5,PARTICIPACION 1,Participación en Biología - Segundo Trimestre 2022,2.5,2022-08-11,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Biología,9,3,5,PARTICIPACION 2,Participación en Biología - Segundo Trimestre 2022,2.5,2022-07-13,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,9,3,5,PARTICIPACION 3,Participación en Biología - Segundo Trimestre 2022,2.5,2022-08-05,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,9,3,5,PARTICIPACION 4,Participación en Biología - Segundo Trimestre 2022,2.5,2022-06-10,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,9,3,6,PARTICIPACION 1,Participación en Biología - Tercer Trimestre 2022,2.5,2022-11-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,9,3,6,PARTICIPACION 2,Participación en Biología - Tercer Trimestre 2022,2.5,2022-11-24,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Biología,9,3,6,PARTICIPACION 3,Participación en Biología - Tercer Trimestre 2022,2.5,2022-12-07,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,9,3,6,PARTICIPACION 4,Participación en Biología - Tercer Trimestre 2022,2.5,2022-09-09,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Historia,9,3,4,PARTICIPACION 1,Participación en Historia - Primer Trimestre 2022,2.5,2022-04-14,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Historia,9,3,4,PARTICIPACION 2,Participación en Historia - Primer Trimestre 2022,2.5,2022-04-11,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,9,3,4,PARTICIPACION 3,Participación en Historia - Primer Trimestre 2022,2.5,2022-03-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,9,3,4,PARTICIPACION 4,Participación en Historia - Primer Trimestre 2022,2.5,2022-02-02,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Historia,9,3,5,PARTICIPACION 1,Participación en Historia - Segundo Trimestre 2022,2.5,2022-07-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Historia,9,3,5,PARTICIPACION 2,Participación en Historia - Segundo Trimestre 2022,2.5,2022-05-05,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,9,3,5,PARTICIPACION 3,Participación en Historia - Segundo Trimestre 2022,2.5,2022-05-27,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Historia,9,3,5,PARTICIPACION 4,Participación en Historia - Segundo Trimestre 2022,2.5,2022-07-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Historia,9,3,6,PARTICIPACION 1,Participación en Historia - Tercer Trimestre 2022,2.5,2022-11-01,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,9,3,6,PARTICIPACION 2,Participación en Historia - Tercer Trimestre 2022,2.5,2022-10-09,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Historia,9,3,6,PARTICIPACION 3,Participación en Historia - Tercer Trimestre 2022,2.5,2022-11-15,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,9,3,6,PARTICIPACION 4,Participación en Historia - Tercer Trimestre 2022,2.5,2022-12-13,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Geografía,9,3,4,PARTICIPACION 1,Participación en Geografía - Primer Trimestre 2022,2.5,2022-03-11,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Geografía,9,3,4,PARTICIPACION 2,Participación en Geografía - Primer Trimestre 2022,2.5,2022-02-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Geografía,9,3,4,PARTICIPACION 3,Participación en Geografía - Primer Trimestre 2022,2.5,2022-04-30,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
